OrderID;UserID;Name;Product;Price;Quantity;TotalPrice;Discount;DeliveryMethod;Status;OrderDate;
718;1059;User_1059;Mercedes-Benz E-Class E350 4MATIC;18500.0;2;37000.0;0.0;Delivery;Canceled_Mismatch;21.09.2014;
719;1012;User_1012;Lincoln Navigator Base;14800.0;1;12580.0;0.15;Delivery;Canceled_Error;15.04.2014;
720;921;User_921;Honda CR-V EX;11600.0;1;11600.0;0.0;Delivery;Canceled_Mismatch;06.07.2014;
721;503;User_503;GMC Yukon Fleet;5700.0;3;17100.0;0.0;Pickup;Canceled_Mismatch;27.12.2014;
722;673;User_673;Porsche Boxster Base;20800.0;2;41600.0;0.0;Pickup;Canceled_Mismatch;28.01.2014;
723;630;User_630;MINI Cooper Base;11750.0;2;23500.0;0.0;Pickup;Delivered;22.12.2015;
724;794;User_794;Ford Fusion Hybrid SE;16100.0;1;16100.0;0.0;Pickup;Delivered;25.06.2015;
725;80;User_80;Chevrolet Malibu LS;10200.0;3;30600.0;0.0;Delivery;Canceled_Mismatch;28.08.2014;
726;1268;User_1268;Dodge Journey SXT;9200.0;1;7820.0;0.15;Delivery;Delivered;19.02.2014;
727;1430;User_1430;Chrysler 200 S;14500.0;1;12325.0;0.15;Delivery;Delivered;14.01.2014;
728;884;User_884;Chevrolet Sonic LTZ;9000.0;2;15300.0;0.15000000000000002;Pickup;Delivered;17.03.2014;
729;1850;User_1850;Honda Accord EX-L;18750.0;3;56250.0;0.0;Pickup;Delivered;17.04.2015;
730;277;User_277;Toyota Camry LE;9800.0;2;17640.0;0.1;Pickup;Canceled_Error;20.06.2014;
731;1423;User_1423;Ford Explorer XLT;22400.0;3;67200.0;0.0;Delivery;Canceled_Error;28.07.2015;
732;356;User_356;Nissan Versa 1.6 S Plus;3600.0;1;3600.0;0.0;Pickup;Delivered;25.05.2015;
733;1833;User_1833;Nissan Altima 2.5 S;9600.0;1;8160.0;0.15;Delivery;Delivered;05.08.2015;
734;153;User_153;Ford Fusion SE;9400.0;1;7990.0;0.15;Delivery;Delivered;05.12.2015;
735;73;User_73;Volkswagen CC R-Line;15000.0;3;38250.0;0.15000000000000002;Delivery;Canceled_Mismatch;05.04.2014;
736;139;User_139;Lincoln MKZ Base;26200.0;2;52400.0;0.0;Delivery;Paid;31.12.2014;
737;1111;User_1111;Volkswagen GTI Base;5900.0;2;11800.0;0.0;Delivery;Delivered;11.05.2014;
738;1933;User_1933;Audi A6 3.2 quattro;13250.0;1;13250.0;0.0;Delivery;Canceled_Mismatch;24.10.2014;
739;955;User_955;Cadillac STS V6;5000.0;3;15000.0;0.0;Delivery;Canceled_Mismatch;18.06.2015;
740;743;User_743;Toyota Yaris Fleet;6100.0;2;10370.0;0.15;Delivery;Canceled_Mismatch;27.10.2014;
741;1546;User_1546;Mercedes-Benz E-Class E350 4MATIC;13000.0;3;39000.0;0.0;Pickup;Paid;26.12.2014;
742;9;User_9;Unknown Unknown Unknown;900.0;3;2295.0;0.15;Delivery;Delivered;16.09.2014;
743;991;User_991;Land Rover Range Rover Sport Supercharged;34500.0;2;69000.0;0.0;Delivery;Canceled_Error;22.08.2015;
744;814;User_814;Chrysler Town and Country Touring;20000.0;3;51000.0;0.15;Pickup;Paid;25.04.2015;
745;643;User_643;Chevrolet Impala LTZ;12600.0;3;32130.0;0.15;Delivery;Delivered;09.04.2014;
746;765;User_765;Honda Civic EX;2500.0;1;2500.0;0.0;Pickup;Delivered;10.07.2015;
747;1451;User_1451;Nissan Sentra 2.0 SR;10000.0;2;17000.0;0.15;Delivery;Delivered;23.02.2015;
748;741;User_741;Infiniti G Sedan G37 Journey;21750.0;2;36975.0;0.15;Pickup;Delivered;21.04.2015;
749;584;User_584;Ford Focus SE;10400.0;1;10400.0;0.0;Delivery;Paid;18.12.2014;
750;174;User_174;Ford Expedition EL Limited;35100.0;3;105300.0;0.0;Delivery;Delivered;01.07.2015;
751;1724;User_1724;Chevrolet Malibu LT;15500.0;3;39525.0;0.15;Delivery;Canceled_Mismatch;28.01.2014;
752;816;User_816;Land Rover LR3 V8 SE;12000.0;2;24000.0;0.0;Delivery;Delivered;12.09.2014;
753;571;User_571;Ram 1500 SLT;23700.0;1;23700.0;0.0;Pickup;Delivered;13.02.2014;
754;847;User_847;Lexus IS 250 Base;30750.0;1;24600.0;0.2;Delivery;Delivered;25.06.2014;
755;1737;User_1737;Jeep Wrangler Unlimited Rubicon;13500.0;3;40500.0;0.0;Delivery;Delivered;25.06.2014;
756;1833;User_1833;Toyota Camry LE;13000.0;3;39000.0;0.0;Delivery;Canceled_Error;17.03.2015;
757;1043;User_1043;Toyota Tundra Tundra;19200.0;3;57600.0;0.0;Delivery;Paid;31.12.2015;
758;213;User_213;Chevrolet Traverse LT1;19000.0;2;32300.0;0.15;Delivery;Canceled_Mismatch;26.11.2015;
759;1393;User_1393;Mercedes-Benz C-Class C250 Sport;22000.0;3;66000.0;0.0;Pickup;Delivered;20.03.2015;
760;1308;User_1308;Hyundai Accent GLS;8400.0;2;14280.0;0.15;Pickup;Delivered;06.08.2015;
761;609;User_609;GMC Yukon SLT1;20100.0;3;51255.0;0.15;Pickup;Canceled_Mismatch;30.10.2015;
762;1930;User_1930;Jeep Grand Cherokee Limited;29800.0;3;75990.0;0.15;Delivery;Delivered;22.02.2014;
763;576;User_576;Dodge Grand Caravan R/T;20100.0;1;20100.0;0.0;Delivery;Canceled_Error;21.04.2014;
764;300;User_300;Dodge Charger SE;15600.0;3;46800.0;0.0;Delivery;Delivered;01.01.2014;
765;568;User_568;Chevrolet Sonic LT;4700.0;2;9400.0;0.0;Delivery;Delivered;16.09.2015;
766;1931;User_1931;Jeep Liberty Sport;14000.0;1;11900.0;0.15;Pickup;Delivered;18.06.2015;
767;399;User_399;Toyota Camry LE;12250.0;3;36750.0;0.0;Delivery;Delivered;21.06.2015;
768;1234;User_1234;Jeep Compass Latitude;16500.0;2;33000.0;0.0;Delivery;Delivered;30.06.2014;
769;1405;User_1405;GMC Yukon XL Denali;2200.0;3;6600.0;0.0;Pickup;Canceled_Mismatch;10.11.2014;
770;1737;User_1737;Mercedes-Benz S-Class S500;500.0;3;1500.0;0.0;Pickup;Delivered;18.09.2014;
771;358;User_358;Hyundai Accent GLS;2000.0;1;2000.0;0.0;Delivery;Canceled_Mismatch;03.11.2014;
772;397;User_397;Toyota Highlander Base;18100.0;3;54300.0;0.0;Delivery;Canceled_Mismatch;02.03.2015;
773;885;User_885;BMW 3 Series 325i;6800.0;2;13600.0;0.0;Delivery;Delivered;01.07.2015;
774;1684;User_1684;Unknown Unknown Unknown;2600.0;2;5200.0;0.0;Delivery;Delivered;16.07.2015;
775;333;User_333;Dodge Challenger SXT;18000.0;2;32400.0;0.1;Pickup;Delivered;22.09.2015;
776;548;User_548;Ford Escape SE;19800.0;2;39600.0;0.0;Delivery;Delivered;08.01.2014;
777;263;User_263;Audi A6 3.2 quattro;4500.0;1;3825.0;0.15;Delivery;Canceled_Mismatch;07.07.2015;
778;1706;User_1706;Infiniti Q50 Sport;35200.0;3;105600.0;0.0;Pickup;Delivered;29.03.2014;
779;441;User_441;GMC Sierra 1500 SLE;17300.0;1;17300.0;0.0;Delivery;Canceled_Mismatch;20.06.2015;
780;895;User_895;Unknown Unknown Unknown;800.0;3;2160.0;0.1;Delivery;Canceled_Mismatch;29.07.2015;
781;1260;User_1260;Nissan Sentra 2.0 SR;11200.0;2;22400.0;0.0;Pickup;Canceled_Mismatch;07.03.2015;
782;1315;User_1315;Ford Escape SE;16900.0;2;33800.0;0.0;Pickup;Delivered;21.08.2014;
783;335;User_335;Dodge Journey SXT;11800.0;1;10030.0;0.15;Delivery;Delivered;02.08.2014;
784;56;User_56;Kia Rio EX;6600.0;3;16830.0;0.15000000000000002;Delivery;Canceled_Mismatch;18.09.2015;
785;1180;User_1180;Dodge Journey SXT;14000.0;2;28000.0;0.0;Delivery;Delivered;26.02.2015;
786;627;User_627;Lexus ES 350 Base;27800.0;2;55600.0;0.0;Delivery;Canceled_Error;25.11.2014;
787;624;User_624;Honda Accord EX-L;15600.0;3;46800.0;0.0;Pickup;Delivered;28.06.2014;
788;261;User_261;Nissan Maxima 3.5 SV;16000.0;2;32000.0;0.0;Delivery;Delivered;14.04.2015;
789;1235;User_1235;Hyundai Elantra SE;13000.0;3;39000.0;0.0;Delivery;Delivered;14.01.2015;
790;1719;User_1719;Hyundai Elantra GLS;11100.0;1;11100.0;0.0;Delivery;Canceled_Mismatch;31.12.2015;
791;1673;User_1673;Chevrolet Suburban 1500;500.0;1;500.0;0.0;Delivery;Canceled_Mismatch;12.10.2015;
792;1349;User_1349;Chevrolet Cobalt LT;4300.0;3;10965.0;0.15;Delivery;Delivered;15.06.2015;
793;796;User_796;Honda Accord LX;12400.0;1;12400.0;0.0;Pickup;Delivered;16.10.2015;
794;532;User_532;Chevrolet Impala LT;18500.0;1;15725.0;0.15000000000000002;Delivery;Delivered;17.09.2014;
795;1258;User_1258;Nissan Altima 2.5 S;10400.0;1;8840.0;0.15;Delivery;Delivered;16.11.2014;
796;1641;User_1641;Jeep Wrangler X;15000.0;1;15000.0;0.0;Pickup;Delivered;29.05.2015;
797;1409;User_1409;Infiniti M M56x;26800.0;3;68340.0;0.15;Pickup;Canceled_Mismatch;24.09.2015;
798;270;User_270;Honda CR-V EX-L;16700.0;1;15030.0;0.1;Pickup;Canceled_Mismatch;27.12.2014;
799;342;User_342;Chevrolet Suburban 1500 LS;2100.0;3;6300.0;0.0;Delivery;Delivered;05.11.2014;
800;1844;User_1844;BMW 3 Series 328i;8300.0;1;8300.0;0.0;Delivery;Canceled_Mismatch;28.05.2014;
801;903;User_903;Chevrolet Corvette Stingray Z51;59750.0;2;119500.0;0.0;Pickup;Canceled_Mismatch;05.02.2014;
802;1468;User_1468;Nissan Maxima 3.5 SL;4600.0;2;7820.0;0.15;Delivery;Delivered;18.06.2014;
803;1766;User_1766;BMW 5 Series 528i xDrive;19000.0;2;32300.0;0.15;Delivery;Delivered;20.09.2014;
804;1388;User_1388;Toyota Prius Three;8300.0;1;7055.0;0.15;Delivery;Canceled_Mismatch;03.01.2014;
805;1948;User_1948;Ford F-150 XL;2600.0;3;7800.0;0.0;Pickup;Delivered;06.10.2015;
806;1912;User_1912;Ford F-350 Super Duty XLT;36200.0;1;36200.0;0.0;Delivery;Canceled_Mismatch;01.07.2014;
807;1490;User_1490;bmw 750i 750i;11100.0;3;33300.0;0.0;Delivery;Delivered;23.04.2014;
808;1954;User_1954;Cadillac DeVille DHS;2600.0;3;7800.0;0.0;Pickup;Delivered;08.03.2015;
809;1489;User_1489;Ford Explorer Limited;23400.0;3;70200.0;0.0;Delivery;Canceled_Mismatch;01.07.2015;
810;289;User_289;Chrysler 200 Limited;16200.0;3;48600.0;0.0;Delivery;Delivered;03.04.2015;
811;1534;User_1534;Toyota Camry SE;17600.0;3;44880.0;0.15;Delivery;Delivered;07.03.2014;
812;1665;User_1665;Toyota Camry LE;13100.0;2;26200.0;0.0;Delivery;Canceled_Mismatch;29.10.2014;
813;1016;User_1016;smart fortwo passion coupe;6500.0;1;6500.0;0.0;Pickup;Delivered;25.01.2015;
814;1272;User_1272;Ford Fusion SEL;11400.0;3;29070.0;0.15;Delivery;Delivered;14.10.2014;
815;1729;User_1729;Mazda CX-7 s Touring;9300.0;1;9300.0;0.0;Delivery;Delivered;21.09.2014;
816;1170;User_1170;Volkswagen Jetta Limited Edition;7500.0;1;7500.0;0.0;Delivery;Delivered;26.05.2014;
817;1942;User_1942;Toyota Camry Hybrid Base;11800.0;1;11800.0;0.0;Delivery;Delivered;08.08.2015;
818;1967;User_1967;Nissan Altima 2.5 S;17000.0;3;43350.0;0.15;Delivery;Delivered;22.03.2014;
819;1166;User_1166;Chevrolet Camaro LS;11800.0;3;30090.0;0.15;Delivery;Delivered;02.07.2014;
820;1980;User_1980;Chevrolet Camaro 2LT;13000.0;1;13000.0;0.0;Pickup;Delivered;01.09.2015;
821;1746;User_1746;Chevrolet Spark 2LT;8700.0;3;26100.0;0.0;Pickup;Delivered;01.06.2015;
822;1357;User_1357;Ford Explorer Limited;29700.0;3;75735.0;0.15;Delivery;Delivered;18.02.2015;
823;1405;User_1405;Chevrolet Volt Base;14500.0;1;12325.0;0.15;Pickup;Canceled_Mismatch;24.09.2014;
824;909;User_909;Audi A4 1.8T;2900.0;2;4930.0;0.15;Delivery;Canceled_Mismatch;07.10.2015;
825;1209;User_1209;Mazda Mazda3 i Touring;12800.0;1;10880.0;0.15;Pickup;Delivered;05.10.2014;
826;1990;User_1990;Honda Civic Hybrid;6100.0;1;6100.0;0.0;Pickup;Canceled_Mismatch;10.03.2015;
827;1062;User_1062;Chevrolet Malibu LT;1700.0;3;5100.0;0.0;Delivery;Delivered;23.01.2014;
828;1240;User_1240;Pontiac G5 Base;1800.0;1;1530.0;0.15;Pickup;Canceled_Mismatch;13.10.2015;
829;677;User_677;Dodge Grand Caravan SXT;16500.0;3;49500.0;0.0;Delivery;Delivered;28.02.2015;
830;730;User_730;Porsche Cayenne S;1250.0;1;1000.0;0.2;Delivery;Canceled_Error;31.01.2015;
831;1980;User_1980;Chevrolet Uplander LS;1000.0;2;2000.0;0.0;Delivery;Canceled_Mismatch;15.12.2015;
832;1895;User_1895;Ford Mustang V6;19800.0;3;59400.0;0.0;Delivery;Delivered;22.10.2014;
833;551;User_551;Chrysler 200 Touring;9400.0;1;8460.0;0.1;Delivery;Canceled_Error;17.01.2014;
834;1431;User_1431;Ford F-150 XL;18200.0;2;36400.0;0.0;Delivery;Canceled_Mismatch;04.02.2014;
835;1452;User_1452;Hyundai Sonata GLS;12400.0;1;12400.0;0.0;Pickup;Delivered;10.12.2014;
836;1396;User_1396;Nissan Maxima 3.5 SL;5000.0;3;15000.0;0.0;Delivery;Delivered;10.04.2014;
837;587;User_587;Dodge Charger Base;7000.0;3;17850.0;0.15;Delivery;Delivered;22.04.2014;
838;344;User_344;Ford Fusion SE;9000.0;2;15300.0;0.15;Delivery;Delivered;20.12.2015;
839;1202;User_1202;Ford Escape S;12700.0;1;12700.0;0.0;Pickup;Canceled_Mismatch;15.05.2015;
840;1172;User_1172;Chevrolet Equinox LS;4200.0;2;7140.0;0.15;Pickup;Canceled_Mismatch;23.03.2014;
841;822;User_822;Lexus IS 250 Base;19400.0;2;32980.0;0.15000000000000002;Delivery;Delivered;11.05.2014;
842;244;User_244;BMW 3 Series 325xi;10100.0;3;30300.0;0.0;Pickup;Delivered;02.12.2014;
843;1766;User_1766;Toyota RAV4 Limited;16500.0;3;49500.0;0.0;Delivery;Delivered;30.03.2015;
844;810;User_810;Chevrolet Cruze 2LT;8600.0;2;14620.0;0.15;Pickup;Canceled_Mismatch;20.03.2015;
845;1164;User_1164;Ford Explorer XLT;6100.0;3;18300.0;0.0;Delivery;Delivered;05.12.2014;
846;821;User_821;Chevrolet Camaro SS;20000.0;1;17000.0;0.15;Delivery;Delivered;13.12.2014;
847;1423;User_1423;Jeep Wrangler Unlimited Rubicon;28400.0;3;85200.0;0.0;Pickup;Delivered;05.11.2015;
848;744;User_744;Infiniti FX35 Base;12900.0;2;25800.0;0.0;Pickup;Paid;16.03.2014;
849;1903;User_1903;Jeep Grand Cherokee Limited;2000.0;1;2000.0;0.0;Pickup;Canceled_Mismatch;27.10.2015;
850;1320;User_1320;BMW 3 Series 328i;20250.0;1;20250.0;0.0;Pickup;Canceled_Mismatch;29.09.2015;
851;669;User_669;Toyota Tundra SR5;17500.0;1;17500.0;0.0;Delivery;Canceled_Mismatch;10.02.2015;
852;896;User_896;Nissan Pathfinder SV;19300.0;3;57900.0;0.0;Delivery;Delivered;21.06.2015;
853;1911;User_1911;Toyota Prius Three;12600.0;1;12600.0;0.0;Pickup;Canceled_Mismatch;08.01.2015;
854;1422;User_1422;Honda Civic DX;2400.0;2;4800.0;0.0;Delivery;Canceled_Error;10.11.2015;
855;560;User_560;Ford Mustang V6;8500.0;3;25500.0;0.0;Pickup;Canceled_Mismatch;16.12.2015;
856;1172;User_1172;Nissan Maxima 3.5 SV;18200.0;2;36400.0;0.0;Pickup;Delivered;07.03.2014;
857;1665;User_1665;Chevrolet Cruze 1LT;12000.0;3;36000.0;0.0;Delivery;Delivered;07.08.2015;
858;1368;User_1368;Infiniti M37 Base;23547.0;1;23547.0;0.0;Delivery;Canceled_Mismatch;02.05.2014;
859;963;User_963;Nissan Maxima 3.5 SV;14800.0;1;14800.0;0.0;Delivery;Delivered;23.09.2014;
860;220;User_220;Dodge Avenger SE;12000.0;1;10200.0;0.15;Pickup;Delivered;15.12.2015;
861;1300;User_1300;Suzuki Kizashi Sport SLS;11200.0;1;11200.0;0.0;Delivery;Canceled_Mismatch;24.09.2014;
862;975;User_975;Chevrolet Impala LTZ;12500.0;1;10625.0;0.15;Pickup;Paid;16.11.2015;
863;876;User_876;Mercedes-Benz S-Class S550 4MATIC;31250.0;2;62500.0;0.0;Pickup;Delivered;18.10.2015;
864;1159;User_1159;Jeep Grand Cherokee Laredo;31200.0;1;31200.0;0.0;Pickup;Delivered;20.11.2015;
865;69;User_69;Infiniti G35 Base;3400.0;2;6800.0;0.0;Delivery;Delivered;01.10.2014;
866;1472;User_1472;GMC Sierra 1500 SLT;24500.0;3;73500.0;0.0;Delivery;Delivered;04.10.2014;
867;1810;User_1810;Acura TL 2025-02-03 00:00:00;7900.0;3;23700.0;0.0;Delivery;Delivered;19.09.2015;
868;700;User_700;Chevrolet Malibu LT1;7600.0;1;6460.0;0.15;Delivery;Canceled_Error;05.11.2015;
869;147;User_147;Hyundai Sonata GLS;13100.0;3;39300.0;0.0;Pickup;Delivered;19.02.2014;
870;502;User_502;Ford F-150 XL;24200.0;2;41140.0;0.15;Delivery;Canceled_Mismatch;21.04.2015;
871;1211;User_1211;Chevrolet Malibu LTZ;7500.0;1;7500.0;0.0;Pickup;Paid;16.04.2015;
872;1355;User_1355;Volkswagen Passat V6 SEL Premium;18700.0;1;18700.0;0.0;Delivery;Canceled_Mismatch;16.06.2015;
873;1411;User_1411;Aston Martin V8 Vantage Base;50000.0;1;50000.0;0.0;Delivery;Delivered;22.12.2014;
874;490;User_490;Jeep Patriot Sport;8800.0;3;21120.0;0.2;Delivery;Delivered;10.11.2015;
875;1376;User_1376;Acura TL 2025-02-03 00:00:00;5500.0;3;16500.0;0.0;Pickup;Delivered;17.04.2015;
876;1703;User_1703;Hyundai Tucson GLS;9300.0;3;27900.0;0.0;Delivery;Delivered;21.05.2015;
877;1271;User_1271;Nissan Versa 1.6 SV;9100.0;1;7735.0;0.15;Delivery;Delivered;24.09.2014;
878;1762;User_1762;Lincoln Aviator Ultimate;1900.0;2;3800.0;0.0;Delivery;Delivered;17.07.2015;
879;1529;User_1529;Volkswagen Beetle R-Line PZEV;16600.0;2;33200.0;0.0;Pickup;Canceled_Mismatch;27.01.2014;
880;720;User_720;Chrysler 200 Touring;10000.0;1;8500.0;0.15;Pickup;Canceled_Mismatch;12.04.2014;
881;1466;User_1466;Unknown Unknown Unknown;7700.0;2;15400.0;0.0;Pickup;Canceled_Error;29.04.2014;
882;2;User_2;Ford Escape XLT;6500.0;2;11050.0;0.15;Delivery;Delivered;18.02.2014;
883;520;User_520;Jeep Liberty Renegade;10200.0;1;9180.0;0.1;Pickup;Delivered;17.12.2015;
884;65;User_65;Chevrolet Equinox LS;13500.0;2;27000.0;0.0;Delivery;Delivered;21.07.2015;
885;1621;User_1621;Chrysler 200 Touring;12800.0;1;10880.0;0.15;Pickup;Delivered;20.06.2014;
886;1853;User_1853;Saab 2025-03-09 00:00:00 Aero;2000.0;1;2000.0;0.0;Delivery;Canceled_Mismatch;06.07.2015;
887;908;User_908;Nissan Xterra SE S/C;3600.0;1;3240.0;0.1;Delivery;Delivered;03.05.2014;
888;607;User_607;Chevrolet Captiva Sport LT Fleet;15900.0;2;31800.0;0.0;Delivery;Canceled_Mismatch;18.11.2015;
889;1735;User_1735;Ford Fusion SE;15000.0;2;30000.0;0.0;Pickup;Paid;20.12.2014;
890;442;User_442;Volkswagen Jetta SE;14000.0;1;11900.0;0.15000000000000002;Pickup;Canceled_Mismatch;23.07.2015;
891;814;User_814;Ford Fusion SEL;9600.0;2;16320.0;0.15;Pickup;Delivered;21.07.2014;
892;228;User_228;Toyota Sienna LE 7-Passenger Mobility Auto Access;16300.0;3;41565.0;0.15;Delivery;Canceled_Mismatch;08.02.2014;
893;1066;User_1066;Hyundai Sonata GLS;425.0;3;1275.0;0.0;Delivery;Canceled_Mismatch;22.04.2014;
894;1534;User_1534;Nissan Sentra 2.0 SR;5500.0;3;16500.0;0.0;Pickup;Delivered;10.07.2014;
895;1259;User_1259;Hyundai Santa Fe Limited;15800.0;1;15800.0;0.0;Pickup;Delivered;24.02.2014;
896;1934;User_1934;Honda Civic EX;4300.0;2;8600.0;0.0;Delivery;Canceled_Mismatch;04.11.2014;
897;327;User_327;Cadillac Escalade Base;5250.0;1;5250.0;0.0;Delivery;Canceled_Mismatch;02.07.2015;
898;1848;User_1848;Honda Accord EX;12500.0;3;37500.0;0.0;Delivery;Canceled_Mismatch;04.04.2014;
899;1334;User_1334;Ford Fusion SE;8300.0;2;16600.0;0.0;Delivery;Canceled_Mismatch;15.04.2015;
900;1017;User_1017;Ford Explorer Eddie Bauer;3600.0;3;10800.0;0.0;Delivery;Delivered;15.04.2015;
901;383;User_383;Nissan Murano S;14400.0;1;14400.0;0.0;Pickup;Canceled_Mismatch;22.09.2014;
902;1700;User_1700;Toyota Camry LE;11250.0;2;22500.0;0.0;Pickup;Canceled_Error;14.07.2014;
903;419;User_419;BMW 3 Series 330i;4300.0;3;12900.0;0.0;Pickup;Canceled_Mismatch;28.07.2014;
904;1167;User_1167;BMW 3 Series 328i;11400.0;1;11400.0;0.0;Pickup;Canceled_Mismatch;02.05.2014;
905;1578;User_1578;Chevrolet Avalanche LT;32700.0;1;32700.0;0.0;Delivery;Canceled_Mismatch;10.01.2014;
906;253;User_253;Mercedes-Benz E-Class E350 Luxury;27750.0;3;83250.0;0.0;Delivery;Delivered;04.11.2015;
907;1992;User_1992;Toyota Tacoma V6;27800.0;1;27800.0;0.0;Delivery;Canceled_Mismatch;27.04.2014;
908;990;User_990;Chevrolet Camaro LT;19250.0;3;57750.0;0.0;Delivery;Delivered;28.05.2014;
909;1393;User_1393;Chrysler Town and Country Touring;16200.0;1;16200.0;0.0;Pickup;Delivered;11.12.2014;
910;1378;User_1378;Chevrolet Cruze 1LT;2000.0;2;4000.0;0.0;Delivery;Delivered;06.01.2015;
911;1572;User_1572;Ford F-150 Platinum;20000.0;1;17000.0;0.15;Delivery;Delivered;07.02.2015;
912;1396;User_1396;Nissan Sentra SV;8600.0;2;14620.0;0.15;Delivery;Delivered;09.01.2014;
913;258;User_258;Infiniti G Sedan G37x;15600.0;3;46800.0;0.0;Pickup;Delivered;23.09.2014;
914;649;User_649;Chevrolet Impala Limited LTZ Fleet;11500.0;2;18400.0;0.2;Delivery;Delivered;19.04.2015;
915;1344;User_1344;Nissan Rogue S;15200.0;2;30400.0;0.0;Pickup;Canceled_Error;30.11.2014;
916;1168;User_1168;Honda Passport EX;1150.0;2;2300.0;0.0;Delivery;Delivered;21.08.2015;
917;70;User_70;Jaguar S-Type 3.0;2600.0;3;7800.0;0.0;Pickup;Canceled_Error;04.11.2015;
918;803;User_803;Ford F-150 XLT;22200.0;3;56610.0;0.15;Delivery;Delivered;05.04.2014;
919;203;User_203;Saturn VUE XE;7000.0;1;7000.0;0.0;Delivery;Canceled_Mismatch;19.10.2014;
920;1340;User_1340;Chevrolet Malibu LT;13500.0;1;13500.0;0.0;Delivery;Canceled_Mismatch;22.12.2015;
921;1296;User_1296;Saturn VUE Base;3800.0;2;6460.0;0.15;Delivery;Canceled_Mismatch;25.06.2015;
922;1667;User_1667;Dodge Challenger R/T;26600.0;1;26600.0;0.0;Delivery;Delivered;18.11.2014;
923;525;User_525;Mazda Mazda6 i Sport;11300.0;3;33900.0;0.0;Delivery;Canceled_Mismatch;26.07.2015;
924;1844;User_1844;Jeep Wrangler Sahara;4700.0;2;9400.0;0.0;Delivery;Delivered;18.09.2014;
925;1904;User_1904;Dodge Grand Caravan SXT;17700.0;2;35400.0;0.0;Delivery;Delivered;14.07.2015;
926;388;User_388;Toyota Corolla L;10500.0;2;18900.0;0.1;Pickup;Canceled_Error;02.11.2015;
927;978;User_978;Toyota Camry SE;15400.0;1;15400.0;0.0;Delivery;Delivered;11.06.2015;
928;489;User_489;Audi Q5 3.2 Premium Plus quattro;28750.0;2;48875.0;0.15;Delivery;Delivered;02.02.2015;
929;1535;User_1535;BMW 3 Series 328i;25000.0;2;50000.0;0.0;Pickup;Canceled_Mismatch;14.03.2014;
930;945;User_945;Acura TL 2025-02-03 00:00:00;3100.0;3;7905.0;0.15;Pickup;Delivered;22.08.2015;
931;1886;User_1886;Ford Escape SE;20500.0;2;41000.0;0.0;Delivery;Delivered;29.01.2014;
932;319;User_319;Hyundai Elantra GLS;7700.0;1;6930.0;0.1;Delivery;Canceled_Mismatch;15.05.2015;
933;981;User_981;Mercedes-Benz C-Class C300 Luxury 4MATIC;23000.0;2;39100.0;0.15;Pickup;Delivered;10.08.2014;
934;1869;User_1869;Ford Fusion SE;13700.0;3;34935.0;0.15;Delivery;Delivered;16.12.2014;
935;1212;User_1212;Hyundai Sonata Hybrid Base;12900.0;3;32895.0;0.15;Delivery;Canceled_Mismatch;04.03.2015;
936;664;User_664;Toyota Avalon Base;15750.0;3;47250.0;0.0;Delivery;Delivered;25.12.2015;
937;1784;User_1784;Lincoln MKX Base;27000.0;1;22950.0;0.15;Delivery;Delivered;24.04.2014;
938;929;User_929;Jeep Cherokee Latitude;14100.0;3;42300.0;0.0;Pickup;Paid;27.08.2014;
939;1496;User_1496;Ford Edge SEL;10800.0;1;9180.0;0.15;Delivery;Canceled_Mismatch;18.04.2015;
940;620;User_620;Chevrolet Silverado 2500HD LTZ;32500.0;1;32500.0;0.0;Delivery;Canceled_Mismatch;23.06.2014;
941;1266;User_1266;Dodge Ram Pickup 1500 SRT-10;400.0;3;1200.0;0.0;Pickup;Canceled_Mismatch;21.08.2014;
942;1123;User_1123;Saab 2025-03-09 00:00:00 2.0T;2100.0;2;4200.0;0.0;Pickup;Delivered;28.02.2014;
943;708;User_708;BMW 3 Series 325i;2300.0;2;4600.0;0.0;Pickup;Paid;28.12.2014;
944;103;User_103;Honda Odyssey LX;17500.0;3;52500.0;0.0;Delivery;Delivered;20.04.2014;
945;412;User_412;Toyota Camry Solara SE;2400.0;3;6120.0;0.15;Pickup;Delivered;04.01.2015;
946;1001;User_1001;Ford Explorer XLT;24200.0;1;24200.0;0.0;Pickup;Canceled_Error;08.03.2015;
947;1047;User_1047;Jeep Patriot Sport;10400.0;1;10400.0;0.0;Pickup;Canceled_Mismatch;11.10.2015;
948;944;User_944;Ford Fusion SE;12000.0;2;20400.0;0.15;Delivery;Delivered;14.02.2015;
949;984;User_984;Ford Expedition Limited;31000.0;2;52700.0;0.15;Delivery;Delivered;25.01.2015;
950;242;User_242;Pontiac Sunfire Base;2200.0;3;5940.0;0.1;Pickup;Canceled_Mismatch;19.07.2014;
951;468;User_468;Infiniti G Sedan G37x;17800.0;2;30260.0;0.15;Delivery;Delivered;13.07.2015;
952;609;User_609;Hyundai Santa Fe GLS;5100.0;1;5100.0;0.0;Delivery;Delivered;22.09.2015;
953;1560;User_1560;Ford Fiesta SE;9700.0;1;8245.0;0.15;Pickup;Delivered;22.02.2014;
954;1613;User_1613;BMW 3 Series 328i;21000.0;1;17850.0;0.15;Delivery;Paid;08.02.2014;
955;1437;User_1437;GMC Envoy XL SLE;2100.0;3;6300.0;0.0;Pickup;Delivered;01.06.2014;
